timestamp,ai_timestamp,distance,motion_detected,speed_level,ai_decision,confidence,decision_time_ms,model_accuracy,training_samples,system_status
593367,2025-09-16T14:09:41.799863,166.2007,FALSE,NONE,BOOST,0.5,0,0,0,READY
593467,2025-09-16T14:09:41.812033,166.4922,FALSE,NONE,BOOST,0.5,0,0,0,READY
593567,2025-09-16T14:09:41.824344,166.8352,FALSE,NONE,BOOST,0.5,0,0,0,READY
593667,2025-09-16T14:09:41.836622,166.8352,FALSE,NONE,BOOST,0.5,0,0,0,READY
593767,2025-09-16T14:09:41.849256,166.8352,FALSE,NONE,BOOST,0.5,0,0,0,READY
593867,2025-09-16T14:09:41.861584,166.4751,FALSE,NONE,BOOST,0.5,0,0,0,READY
593967,2025-09-16T14:09:41.873579,164.8458,FALSE,NONE,BOOST,0.5,0,0,0,READY
594067,2025-09-16T14:09:41.886257,163.8682,FALSE,NONE,BOOST,0.5,0,0,0,READY
594167,2025-09-16T14:09:41.898558,163.5081,FALSE,NONE,BOOST,0.5,0,0,0,READY
594267,2025-09-16T14:09:41.910345,162.1532,FALSE,NONE,BOOST,0.5,0,0,0,READY
594366,2025-09-16T14:09:41.922435,160.2153,FALSE,NONE,BOOST,0.5,0,0,0,READY
594466,2025-09-16T14:09:41.934332,157.9515,FALSE,NONE,BOOST,0.5,0,0,0,READY
594566,2025-09-16T14:09:41.946322,157.2141,FALSE,NONE,BOOST,0.5,0,0,0,READY
594666,2025-09-16T14:09:41.958197,156.2365,FALSE,NONE,BOOST,0.5,0,0,0,READY
594766,2025-09-16T14:09:41.970684,156.185,FALSE,NONE,BOOST,0.5,0,0,0,READY
594866,2025-09-16T14:09:41.983391,155.6191,FALSE,NONE,BOOST,0.5,0,0,0,READY
594966,2025-09-16T14:09:41.995839,154.1956,FALSE,NONE,BOOST,0.5,0,0,0,READY
595066,2025-09-16T14:09:42.008399,153.1152,FALSE,NONE,BOOST,0.5,0,0,0,READY
595166,2025-09-16T14:09:42.020281,153.0981,FALSE,NONE,BOOST,0.5,0,0,0,READY
595266,2025-09-16T14:09:42.032124,151.1258,FALSE,NONE,BOOST,0.5,0,0,0,READY
595366,2025-09-16T14:09:42.044260,132.741,FALSE,NONE,BOOST,0.5,0,0,0,READY
595466,2025-09-16T14:09:42.056548,115.4024,FALSE,NONE,BOOST,0.5,0,0,0,READY
595566,2025-09-16T14:09:42.068944,99.14415,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
595666,2025-09-16T14:09:42.154661,95.7656,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
595766,2025-09-16T14:09:42.259897,91.1008,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
595867,2025-09-16T14:09:42.353873,82.26855,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
595966,2025-09-16T14:09:42.459674,81.13665,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596066,2025-09-16T14:09:42.554808,80.65645,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596166,2025-09-16T14:09:42.650754,79.59315,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596266,2025-09-16T14:09:42.755984,79.59315,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596366,2025-09-16T14:09:42.850974,64.91275,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596467,2025-09-16T14:09:42.956000,62.64895,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596565,2025-09-16T14:09:43.050551,57.5897,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596665,2025-09-16T14:09:43.156266,56.6293,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596765,2025-09-16T14:09:43.252823,55.3945,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596865,2025-09-16T14:09:43.359836,55.27445,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
596965,2025-09-16T14:09:43.455866,53.1993,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597066,2025-09-16T14:09:43.551297,48.31155,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597165,2025-09-16T14:09:43.657405,48.31155,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597265,2025-09-16T14:09:43.752880,34.62585,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597365,2025-09-16T14:09:43.858094,15.38355,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597466,2025-09-16T14:09:43.952976,11.1132,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597565,2025-09-16T14:09:44.058104,11.1132,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597665,2025-09-16T14:09:44.153127,11.1132,FALSE,NONE,STRAIGHT,0.5,0.01,0,0,READY
597765,2025-09-16T14:09:44.258909,11.1132,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597865,2025-09-16T14:09:44.353981,9.535399,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
597985,2025-09-16T14:09:44.471215,9.535399,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
598085,2025-09-16T14:09:44.576941,9.535399,FALSE,NONE,STRAIGHT,0.5,0,0,0,READY
598185,2025-09-16T14:09:44.671876,165.7719,FALSE,NONE,BOOST,0.5,0,0,0,READY
598284,2025-09-16T14:09:44.777949,165.7719,FALSE,NONE,BOOST,0.5,0,0,0,READY
598385,2025-09-16T14:09:45.082687,166.3893,FALSE,NONE,BOOST,0.94,45.74,1,100,READY
598484,2025-09-16T14:09:45.140602,165.7719,FALSE,NONE,BOOST,0.94,46.53,1,100,READY
598584,2025-09-16T14:09:45.199417,165.7719,FALSE,NONE,BOOST,0.94,55.76,1,100,READY
598684,2025-09-16T14:09:45.267174,166.0806,FALSE,NONE,BOOST,0.94,44.82,1,100,READY
598784,2025-09-16T14:09:45.324710,166.0806,FALSE,NONE,BOOST,0.94,46.06,1,100,READY
598884,2025-09-16T14:09:45.383081,166.0806,FALSE,NONE,BOOST,0.94,44.04,1,100,READY
598985,2025-09-16T14:09:45.470978,166.3721,FALSE,NONE,BOOST,0.94,44.74,1,100,READY
599084,2025-09-16T14:09:45.570016,166.3721,FALSE,NONE,BOOST,0.94,45.23,1,100,READY
599184,2025-09-16T14:09:45.669580,166.0634,FALSE,NONE,BOOST,0.94,34.72,1,100,READY
599284,2025-09-16T14:09:45.778300,166.0634,FALSE,NONE,BOOST,0.94,57.04,1,100,READY
599384,2025-09-16T14:09:45.878319,166.0634,FALSE,NONE,BOOST,0.94,44.03,1,100,READY
599484,2025-09-16T14:09:45.976213,166.0291,FALSE,NONE,BOOST,0.94,46.2,1,100,READY
599585,2025-09-16T14:09:46.075377,166.0291,FALSE,NONE,BOOST,0.94,34.92,1,100,READY
599684,2025-09-16T14:09:46.174072,166.0634,FALSE,NONE,BOOST,0.94,34.33,1,100,READY
599784,2025-09-16T14:09:46.271941,166.0634,FALSE,NONE,BOOST,0.94,44.73,1,100,READY
599884,2025-09-16T14:09:46.370362,166.0634,FALSE,NONE,BOOST,0.94,55.16,1,100,READY
599984,2025-09-16T14:09:46.470024,166.0634,FALSE,NONE,BOOST,0.94,46,1,100,READY
600084,2025-09-16T14:09:46.569877,166.0634,FALSE,NONE,BOOST,1,56.46,1,100,READY
600185,2025-09-16T14:09:46.669608,166.0634,FALSE,NONE,BOOST,1,44.03,1,100,READY
600283,2025-09-16T14:09:46.777634,166.0806,FALSE,NONE,BOOST,1,55.9,1,100,READY
600383,2025-09-16T14:09:46.876579,166.0634,FALSE,NONE,BOOST,1,58.21,1,100,READY
600483,2025-09-16T14:09:46.978002,166.4408,FALSE,NONE,BOOST,1,44.7,1,100,READY
600583,2025-09-16T14:09:47.075964,166.4579,FALSE,NONE,BOOST,1,56.37,1,100,READY
600683,2025-09-16T14:09:47.175771,166.4579,FALSE,NONE,BOOST,1,55.49,1,100,READY
600784,2025-09-16T14:09:47.274330,166.3893,FALSE,NONE,BOOST,1,34.21,1,100,READY
600883,2025-09-16T14:09:47.372192,166.3893,FALSE,NONE,BOOST,1,44.97,1,100,READY
600983,2025-09-16T14:09:47.471009,166.3721,FALSE,NONE,BOOST,1,43.79,1,100,READY
601083,2025-09-16T14:09:47.568113,166.0463,FALSE,NONE,BOOST,1,63.59,1,100,READY
601183,2025-09-16T14:09:47.675757,166.3721,FALSE,NONE,BOOST,1,63.17,1,100,READY
601283,2025-09-16T14:09:47.772292,166.3721,FALSE,NONE,BOOST,1,62.38,1,100,READY
601384,2025-09-16T14:09:47.878089,166.1149,FALSE,NONE,BOOST,1,61,1,100,READY
601483,2025-09-16T14:09:47.972566,166.3721,FALSE,NONE,BOOST,1,58.49,1,100,READY
601583,2025-09-16T14:09:48.073849,166.3721,FALSE,NONE,BOOST,1,60.25,1,100,READY
601683,2025-09-16T14:09:48.178152,166.3721,FALSE,NONE,BOOST,1,64.48,1,100,READY
601783,2025-09-16T14:09:48.275575,166.1149,FALSE,NONE,BOOST,1,60.76,1,100,READY
601883,2025-09-16T14:09:48.370167,165.7547,FALSE,NONE,BOOST,1,59.48,1,100,READY
601984,2025-09-16T14:09:48.472954,165.7547,FALSE,NONE,BOOST,1,44.96,1,100,READY
602082,2025-09-16T14:09:48.572132,165.7719,FALSE,NONE,BOOST,1,60.8,1,100,READY
602183,2025-09-16T14:09:48.676290,165.7547,FALSE,NONE,BOOST,1,65.1,1,100,READY
602283,2025-09-16T14:09:48.775102,165.7719,FALSE,NONE,BOOST,1,67.64,1,100,READY
602382,2025-09-16T14:09:48.877118,165.7719,FALSE,NONE,BOOST,1,71.2,1,100,READY
602482,2025-09-16T14:09:48.971878,165.7719,FALSE,NONE,BOOST,1,64.29,1,100,READY
602583,2025-09-16T14:09:49.070330,165.7719,FALSE,NONE,BOOST,1,65.72,1,100,READY
602682,2025-09-16T14:09:49.170017,165.789,FALSE,NONE,BOOST,1,65.3,1,100,READY
602782,2025-09-16T14:09:49.268549,165.789,FALSE,NONE,BOOST,1,58.01,1,100,READY
602882,2025-09-16T14:09:49.370486,165.789,FALSE,NONE,BOOST,1,59.03,1,100,READY
602982,2025-09-16T14:09:49.473371,165.789,FALSE,NONE,BOOST,1,58.68,1,100,READY
603082,2025-09-16T14:09:49.575023,166.4064,FALSE,NONE,BOOST,1,60.65,1,100,READY
603183,2025-09-16T14:09:49.668644,163.8854,FALSE,NONE,BOOST,1,59.16,1,100,READY
603282,2025-09-16T14:09:49.771506,163.1308,FALSE,NONE,BOOST,1,49.51,1,100,READY
603382,2025-09-16T14:09:50.322164,163.8854,FALSE,NONE,BOOST,1,57.79,1,200,READY
603482,2025-09-16T14:09:50.392549,159.1691,FALSE,NONE,BOOST,1,60.53,1,200,READY
603582,2025-09-16T14:09:50.465889,155.8078,FALSE,NONE,BOOST,1,62.58,1,200,READY
603682,2025-09-16T14:09:50.541384,142.002,FALSE,NONE,BOOST,1,63.93,1,200,READY
603783,2025-09-16T14:09:50.618312,141.4361,FALSE,NONE,BOOST,1,61.88,1,200,READY
603882,2025-09-16T14:09:50.692524,139.9097,FALSE,NONE,BOOST,1,60.92,1,200,READY
603982,2025-09-16T14:09:50.765537,139.9097,FALSE,NONE,BOOST,1,58.3,1,200,READY
604082,2025-09-16T14:09:50.836138,139.1722,FALSE,NONE,BOOST,1,57.72,1,200,READY
604182,2025-09-16T14:09:50.906497,139.1722,FALSE,NONE,BOOST,1,58.7,1,200,READY
604281,2025-09-16T14:09:50.977837,138.5377,FALSE,NONE,BOOST,1,60.87,1,200,READY
604382,2025-09-16T14:09:51.050699,137.7831,FALSE,NONE,BOOST,1,58.18,1,200,READY
604481,2025-09-16T14:09:51.121262,137.1485,FALSE,NONE,BOOST,1,58.72,1,200,READY
604581,2025-09-16T14:09:51.192045,130.0999,FALSE,NONE,BOOST,1,61.02,1,200,READY
604681,2025-09-16T14:09:51.265028,128.7965,FALSE,NONE,BOOST,1,60.03,1,200,READY
604781,2025-09-16T14:09:51.337571,128.0762,FALSE,NONE,BOOST,1,60.04,1,200,READY
604881,2025-09-16T14:09:51.410186,125.6923,FALSE,NONE,BOOST,0.99,59.62,1,200,READY
604982,2025-09-16T14:09:51.482051,123.0341,FALSE,NONE,BOOST,0.93,60.76,1,200,READY
605081,2025-09-16T14:09:51.565590,121.1133,FALSE,NONE,BOOST,0.93,57.9,1,200,READY
605181,2025-09-16T14:09:51.667106,111.3721,FALSE,NONE,BOOST,0.76,57.57,1,200,READY
605281,2025-09-16T14:09:51.767852,110.3431,FALSE,NONE,BOOST,0.76,57.51,1,200,READY
605381,2025-09-16T14:09:51.868219,107.4447,FALSE,NONE,BOOST,0.75,60.29,1,200,READY
605481,2025-09-16T14:09:52.075910,107.3762,FALSE,NONE,BOOST,0.62,45.72,1,200,READY
605582,2025-09-16T14:09:52.676052,94.34215,FALSE,NONE,STRAIGHT,0.99,46.03,1,200,READY
605681,2025-09-16T14:09:53.275348,90.32905,FALSE,NONE,STRAIGHT,1,46.07,1,200,READY
610898,2025-09-16T14:09:59.286176,166.1149,FALSE,NONE,BOOST,1,45.06,1,200,READY
610998,2025-09-16T14:09:59.343252,166.1149,FALSE,NONE,BOOST,1,44.8,1,200,READY
611098,2025-09-16T14:09:59.400414,166.1149,FALSE,NONE,BOOST,1,33.34,1,200,READY
611198,2025-09-16T14:09:59.446134,165.7376,FALSE,NONE,BOOST,1,33.26,1,200,READY
611298,2025-09-16T14:09:59.491857,165.7376,FALSE,NONE,BOOST,1,33.29,1,200,READY
611398,2025-09-16T14:09:59.537423,165.7376,FALSE,NONE,BOOST,1,33.35,1,200,READY
611498,2025-09-16T14:09:59.692197,166.3721,FALSE,NONE,BOOST,1,43.97,1,200,READY
611598,2025-09-16T14:10:00.291612,165.7376,FALSE,NONE,BOOST,1,45.63,1,200,READY
611699,2025-09-16T14:10:00.891784,166.1149,FALSE,NONE,BOOST,1,55.72,1,200,READY
611797,2025-09-16T14:10:01.490482,166.355,FALSE,NONE,BOOST,1,33,1,200,READY
611897,2025-09-16T14:10:02.091308,166.355,FALSE,NONE,BOOST,1,45.11,1,200,READY
611997,2025-09-16T14:10:02.690512,166.132,FALSE,NONE,BOOST,1,44.87,1,200,READY
612097,2025-09-16T14:10:03.289625,166.132,FALSE,NONE,BOOST,1,44.87,1,200,READY
612197,2025-09-16T14:10:03.889856,166.355,FALSE,NONE,BOOST,1,44.52,1,200,READY
612297,2025-09-16T14:10:04.489702,166.132,FALSE,NONE,BOOST,1,43.99,1,200,READY
612397,2025-09-16T14:10:05.089537,166.0806,FALSE,NONE,BOOST,1,44.07,1,200,READY
612497,2025-09-16T14:10:05.690222,166.0806,FALSE,NONE,BOOST,1,44.73,1,200,READY
612598,2025-09-16T14:10:06.288493,166.0806,FALSE,NONE,BOOST,1,45.2,1,200,READY
612697,2025-09-16T14:10:06.888808,165.7376,FALSE,NONE,BOOST,1,33.39,1,200,READY
612797,2025-09-16T14:10:07.488435,165.7376,FALSE,NONE,BOOST,1,44.73,1,200,READY
612897,2025-09-16T14:10:08.088118,165.7376,FALSE,NONE,BOOST,1,44.49,1,200,READY
612997,2025-09-16T14:10:08.687951,165.4632,FALSE,NONE,BOOST,1,44.78,1,200,READY
613097,2025-09-16T14:10:09.287737,165.7376,FALSE,NONE,BOOST,1,44.75,1,200,READY
613197,2025-09-16T14:10:09.887506,166.0634,FALSE,NONE,BOOST,1,33.3,1,200,READY
613297,2025-09-16T14:10:10.487975,166.0634,FALSE,NONE,BOOST,1,43.81,1,200,READY
613397,2025-09-16T14:10:11.086744,166.0634,FALSE,NONE,BOOST,1,33.88,1,200,READY
613498,2025-09-16T14:10:12.034677,166.4236,FALSE,NONE,BOOST,1,32.92,1,300,READY
613596,2025-09-16T14:10:12.286616,166.355,FALSE,NONE,BOOST,1,33.52,1,300,READY
613696,2025-09-16T14:10:12.887268,166.355,FALSE,NONE,BOOST,1,44.44,1,300,READY
630111,2025-09-16T14:10:18.575867,165.789,FALSE,NONE,BOOST,1,34.04,1,300,READY
630211,2025-09-16T14:10:18.621950,165.7204,FALSE,NONE,BOOST,1,44,1,300,READY
630312,2025-09-16T14:10:18.678184,165.4289,FALSE,NONE,BOOST,1,34.31,1,300,READY
630411,2025-09-16T14:10:18.725171,165.7204,FALSE,NONE,BOOST,1,33.42,1,300,READY
630511,2025-09-16T14:10:18.771063,165.7719,FALSE,NONE,BOOST,1,32.54,1,300,READY
630611,2025-09-16T14:10:18.905854,165.7204,FALSE,NONE,BOOST,1,44.49,1,300,READY
630711,2025-09-16T14:10:19.505813,165.3774,FALSE,NONE,BOOST,1,34.23,1,300,READY
630811,2025-09-16T14:10:20.106019,165.7719,FALSE,NONE,BOOST,1,43.77,1,300,READY
630910,2025-09-16T14:10:20.705254,165.3946,FALSE,NONE,BOOST,1,33.54,1,300,READY
631010,2025-09-16T14:10:21.305097,165.3774,FALSE,NONE,BOOST,1,43.93,1,300,READY
631110,2025-09-16T14:10:21.905446,165.3946,FALSE,NONE,BOOST,1,44.73,1,300,READY
631211,2025-09-16T14:10:22.504937,166.0463,FALSE,NONE,BOOST,1,45.94,1,300,READY
631310,2025-09-16T14:10:23.105153,165.3946,FALSE,NONE,BOOST,1,44.3,1,300,READY
631410,2025-09-16T14:10:23.704922,166.0463,FALSE,NONE,BOOST,1,44.13,1,300,READY
631510,2025-09-16T14:10:24.304340,166.0463,FALSE,NONE,BOOST,1,33.89,1,300,READY
631610,2025-09-16T14:10:24.905561,165.3774,FALSE,NONE,BOOST,1,32.86,1,300,READY
631710,2025-09-16T14:10:25.504962,165.3774,FALSE,NONE,BOOST,1,44.42,1,300,READY
631810,2025-09-16T14:10:26.104655,166.0463,FALSE,NONE,BOOST,1,43.08,1,300,READY
631910,2025-09-16T14:10:26.704820,165.7204,FALSE,NONE,BOOST,1,44.07,1,300,READY
632010,2025-09-16T14:10:27.304203,166.0463,FALSE,NONE,BOOST,1,33.54,1,300,READY
632111,2025-09-16T14:10:27.903968,166.3721,FALSE,NONE,BOOST,1,45.45,1,300,READY
632210,2025-09-16T14:10:28.503737,166.3721,FALSE,NONE,BOOST,1,44.77,1,300,READY
632310,2025-09-16T14:10:29.103395,166.0806,FALSE,NONE,BOOST,1,45.83,1,300,READY
632410,2025-09-16T14:10:29.703253,166.0806,FALSE,NONE,BOOST,1,44.35,1,300,READY
632510,2025-09-16T14:10:30.303629,166.0806,FALSE,NONE,BOOST,1,44.63,1,300,READY
632610,2025-09-16T14:10:30.903930,165.7547,FALSE,NONE,BOOST,1,44.93,1,300,READY
632710,2025-09-16T14:10:31.503413,165.7547,FALSE,NONE,BOOST,1,44.11,1,300,READY
632810,2025-09-16T14:10:32.102664,165.7547,FALSE,NONE,BOOST,1,55.21,1,300,READY
632910,2025-09-16T14:10:32.702723,165.7547,FALSE,NONE,BOOST,1,43.71,1,300,READY
633011,2025-09-16T14:10:33.302825,165.7547,FALSE,NONE,BOOST,1,45.31,1,300,READY
633110,2025-09-16T14:10:33.902708,165.7204,FALSE,NONE,BOOST,1,45.35,1,300,READY
633210,2025-09-16T14:10:34.502647,165.7204,FALSE,NONE,BOOST,1,35.16,1,300,READY
633310,2025-09-16T14:10:35.102581,165.7376,FALSE,NONE,BOOST,1,55.49,1,300,READY
633410,2025-09-16T14:10:35.701901,165.789,FALSE,NONE,BOOST,1,44.8,1,300,READY
652926,2025-09-16T14:10:41.389745,167.7613,FALSE,NONE,BOOST,1,55.24,1,300,READY
653026,2025-09-16T14:10:41.456800,168.0871,FALSE,NONE,BOOST,1,58.02,1,300,READY
653126,2025-09-16T14:10:41.527442,167.7613,FALSE,NONE,BOOST,1,57.56,1,300,READY
653227,2025-09-16T14:10:41.598006,168.0871,FALSE,NONE,BOOST,1,56.64,1,300,READY
653326,2025-09-16T14:10:41.667315,168.5502,FALSE,NONE,BOOST,1,56.41,1,300,READY
653426,2025-09-16T14:10:41.736373,168.0871,FALSE,NONE,BOOST,1,57.28,1,300,READY
653526,2025-09-16T14:10:42.192134,168.4473,FALSE,NONE,BOOST,1,55.76,1,300,READY
653626,2025-09-16T14:10:42.721803,168.7217,FALSE,NONE,BOOST,1,56.46,1,300,READY
653726,2025-09-16T14:10:43.321612,168.4473,FALSE,NONE,BOOST,1,56.02,1,300,READY
653827,2025-09-16T14:10:43.921973,167.7441,FALSE,NONE,BOOST,1,33.95,1,300,READY
653926,2025-09-16T14:10:44.522017,168.4473,FALSE,NONE,BOOST,1,43.87,1,300,READY
654026,2025-09-16T14:10:45.121829,168.0871,FALSE,NONE,BOOST,1,54.63,1,300,READY
654126,2025-09-16T14:10:45.721766,167.7784,FALSE,NONE,BOOST,1,44.67,1,300,READY
654226,2025-09-16T14:10:46.724790,168.0871,FALSE,NONE,BOOST,1,57.96,1,400,READY
654326,2025-09-16T14:10:46.921669,168.756,FALSE,NONE,BOOST,1,35.28,1,400,READY
654427,2025-09-16T14:10:47.521673,168.0871,FALSE,NONE,BOOST,1,45.02,1,400,READY
654526,2025-09-16T14:10:48.121897,168.413,FALSE,NONE,BOOST,1,45.24,1,400,READY
