timestamp,ai_timestamp,distance,motion_detected,speed_level,ai_decision,confidence,decision_time_ms,model_accuracy,training_samples,system_status
964073,2025-09-16T14:15:57.180055,19.8254,FALSE,NONE,STRAIGHT,1,33.83,1,1200,READY
964173,2025-09-16T14:15:58.080761,20.18555,FALSE,NONE,STRAIGHT,1,43.74,1,1200,READY
964273,2025-09-16T14:15:58.981216,21.52325,FALSE,NONE,STRAIGHT,1,45.71,1,1200,READY
964374,2025-09-16T14:15:59.881597,22.8438,FALSE,NONE,STRAIGHT,1,56.48,1,1200,READY
964473,2025-09-16T14:16:00.782296,23.5298,FALSE,NONE,STRAIGHT,1,34.83,1,1200,READY
978381,2025-09-16T14:16:06.780367,24.19865,FALSE,NONE,STRAIGHT,1,58.26,1,1200,READY
978481,2025-09-16T14:16:06.850576,24.47305,FALSE,NONE,STRAIGHT,1,46.21,1,1200,READY
978581,2025-09-16T14:16:06.909002,24.54165,FALSE,NONE,STRAIGHT,1,50.29,1,1200,READY
978681,2025-09-16T14:16:06.971809,26.80545,FALSE,NONE,STRAIGHT,1,33.96,1,1200,READY
978781,2025-09-16T14:16:07.017501,27.8173,FALSE,NONE,STRAIGHT,1,45.5,1,1200,READY
978882,2025-09-16T14:16:07.074966,28.9149,FALSE,NONE,STRAIGHT,1,34.12,1,1200,READY
978981,2025-09-16T14:16:07.786131,29.841,FALSE,NONE,STRAIGHT,1,45.14,1,1200,READY
979082,2025-09-16T14:16:08.687441,30.92145,FALSE,NONE,STRAIGHT,1,43.56,1,1200,READY
979182,2025-09-16T14:16:09.587870,31.213,FALSE,NONE,STRAIGHT,1,44.83,1,1200,READY
979282,2025-09-16T14:16:10.488612,32.8937,FALSE,NONE,STRAIGHT,1,44.73,1,1200,READY
979382,2025-09-16T14:16:11.388902,33.9227,FALSE,NONE,STRAIGHT,1,44.87,1,1200,READY
979483,2025-09-16T14:16:12.290032,33.93985,FALSE,NONE,STRAIGHT,0.998333333,44.13,1,1200,READY
979582,2025-09-16T14:16:13.190459,35.68915,FALSE,NONE,STRAIGHT,1,44.6,1,1200,READY
979682,2025-09-16T14:16:14.090923,35.8778,FALSE,NONE,STRAIGHT,1,55.7,1,1200,READY
979782,2025-09-16T14:16:14.991105,38.2445,FALSE,NONE,STRAIGHT,0.995,44.23,1,1200,READY
979882,2025-09-16T14:16:15.892582,38.53605,FALSE,NONE,STRAIGHT,0.965714286,43.07,1,1200,READY
979982,2025-09-16T14:16:16.793612,39.9252,FALSE,NONE,STRAIGHT,0.995714286,44.61,1,1200,READY
980083,2025-09-16T14:16:17.700359,40.8856,FALSE,NONE,STRAIGHT,0.99,43.56,1,1200,READY
980182,2025-09-16T14:16:18.594508,41.52015,FALSE,NONE,STRAIGHT,0.99,44.99,1,1200,READY
980282,2025-09-16T14:16:19.495509,44.02405,FALSE,NONE,STRAIGHT,1,34.48,1,1200,READY
980382,2025-09-16T14:16:20.396056,44.02405,FALSE,NONE,STRAIGHT,0.99,44.75,1,1200,READY
980482,2025-09-16T14:16:21.297524,44.02405,FALSE,NONE,STRAIGHT,0.99,44.08,1,1200,READY
980582,2025-09-16T14:16:22.198265,35.5691,FALSE,NONE,STRAIGHT,1,45.56,1,1200,READY
980684,2025-09-16T14:16:23.099428,33.66545,FALSE,NONE,STRAIGHT,1,44.87,1,1200,READY
980783,2025-09-16T14:16:23.999573,32.91085,FALSE,NONE,STRAIGHT,1,33.96,1,1200,READY
980883,2025-09-16T14:16:24.900508,32.91085,FALSE,NONE,STRAIGHT,1,33.6,1,1200,READY
980983,2025-09-16T14:16:25.801448,33.66545,FALSE,NONE,STRAIGHT,1,44.13,1,1200,READY
981083,2025-09-16T14:16:26.702497,34.8831,FALSE,NONE,STRAIGHT,1,45.61,1,1200,READY
981183,2025-09-16T14:16:27.602690,35.9121,FALSE,NONE,STRAIGHT,1,44.78,1,1200,READY
981284,2025-09-16T14:16:28.503308,36.5981,FALSE,NONE,STRAIGHT,1,44.26,1,1200,READY
981383,2025-09-16T14:16:29.404186,38.2445,FALSE,NONE,STRAIGHT,1,44.62,1,1200,READY
981483,2025-09-16T14:16:30.305615,38.9648,FALSE,NONE,STRAIGHT,1,44.81,1,1200,READY
981583,2025-09-16T14:16:31.205778,40.5426,FALSE,NONE,STRAIGHT,1,43.92,1,1200,READY
981683,2025-09-16T14:16:32.106021,40.93705,FALSE,NONE,STRAIGHT,1,33.05,1,1200,READY
981783,2025-09-16T14:16:33.006997,43.23515,FALSE,NONE,STRAIGHT,1,44.65,1,1200,READY
981884,2025-09-16T14:16:33.907589,43.64675,FALSE,NONE,STRAIGHT,1,44.16,1,1200,READY
981983,2025-09-16T14:16:34.808763,44.33275,FALSE,NONE,STRAIGHT,1,44.33,1,1200,READY
982083,2025-09-16T14:16:35.709269,45.0702,FALSE,NONE,STRAIGHT,1,44.58,1,1200,READY
982184,2025-09-16T14:16:36.609059,46.2021,FALSE,NONE,STRAIGHT,1,46.18,1,1200,READY
982284,2025-09-16T14:16:37.510846,48.02,FALSE,NONE,STRAIGHT,1,44.62,1,1200,READY
982384,2025-09-16T14:16:38.411221,48.65455,FALSE,NONE,STRAIGHT,1,32.3,1,1200,READY
982485,2025-09-16T14:16:39.312937,48.9461,FALSE,NONE,STRAIGHT,1,42.9,1,1200,READY
1017711,2025-09-16T14:16:46.111559,155.6019,FALSE,NONE,BOOST,1,57.94,1,1300,READY
1017812,2025-09-16T14:16:46.181258,154.2814,FALSE,NONE,BOOST,1,45.18,1,1300,READY
1017912,2025-09-16T14:16:46.238416,154.2814,FALSE,NONE,BOOST,1,32.95,1,1300,READY
1018012,2025-09-16T14:16:46.283651,155.0017,FALSE,NONE,BOOST,1,33.78,1,1300,READY
1018112,2025-09-16T14:16:46.329423,155.0017,FALSE,NONE,BOOST,1,44.79,1,1300,READY
1018213,2025-09-16T14:16:46.817640,155.0017,FALSE,NONE,BOOST,1,55.97,1,1300,READY
1018312,2025-09-16T14:16:47.417596,155.036,FALSE,NONE,BOOST,0.99,45.37,1,1300,READY
1018412,2025-09-16T14:16:48.024800,155.036,FALSE,NONE,BOOST,1,44.92,1,1300,READY
1018512,2025-09-16T14:16:48.619372,155.3447,FALSE,NONE,BOOST,1,44.81,1,1300,READY
1018612,2025-09-16T14:16:49.219302,155.3618,FALSE,NONE,BOOST,1,44.63,1,1300,READY
1018712,2025-09-16T14:16:49.820079,155.3447,FALSE,NONE,BOOST,1,45.94,1,1300,READY
1018813,2025-09-16T14:16:50.419914,155.3447,FALSE,NONE,BOOST,1,34.52,1,1300,READY
1018912,2025-09-16T14:16:51.020584,155.3447,FALSE,NONE,BOOST,1,44.45,1,1300,READY
1019012,2025-09-16T14:16:51.620640,155.7048,FALSE,NONE,BOOST,1,44.32,1,1300,READY
1019112,2025-09-16T14:16:52.221230,154.35,FALSE,NONE,BOOST,1,43.83,1,1300,READY
1019213,2025-09-16T14:16:52.820805,156.3566,FALSE,NONE,BOOST,1,44.66,1,1300,READY
1019313,2025-09-16T14:16:53.421829,154.0242,FALSE,NONE,BOOST,1,44.1,1,1300,READY
1019414,2025-09-16T14:16:54.021633,154.8302,FALSE,NONE,BOOST,1,43.76,1,1300,READY
1019513,2025-09-16T14:16:54.622929,154.8302,FALSE,NONE,BOOST,1,55.56,1,1300,READY
1019613,2025-09-16T14:16:55.223345,154.8302,FALSE,NONE,BOOST,1,32.96,1,1300,READY
1019713,2025-09-16T14:16:55.823302,154.8302,FALSE,NONE,BOOST,1,45.06,1,1300,READY
1019813,2025-09-16T14:16:56.423540,154.8302,FALSE,NONE,BOOST,1,33.15,1,1300,READY
1019913,2025-09-16T14:16:57.024463,155.7048,FALSE,NONE,BOOST,1,45.32,1,1300,READY
1020014,2025-09-16T14:16:57.623727,154.3843,FALSE,NONE,BOOST,0.99,34.45,1,1300,READY
1020113,2025-09-16T14:16:58.224605,155.0188,FALSE,NONE,BOOST,1,44.53,1,1300,READY
1020213,2025-09-16T14:16:58.825117,155.0188,FALSE,NONE,BOOST,1,34.46,1,1300,READY
1020313,2025-09-16T14:16:59.425851,155.0531,FALSE,NONE,BOOST,1,44.22,1,1300,READY
1020413,2025-09-16T14:17:00.025407,155.0188,FALSE,NONE,BOOST,1,44.85,1,1300,READY
1020513,2025-09-16T14:17:00.626563,155.0188,FALSE,NONE,BOOST,1,56.38,1,1300,READY
1020614,2025-09-16T14:17:01.227019,155.0531,FALSE,NONE,BOOST,1,43.93,1,1300,READY
1020713,2025-09-16T14:17:01.827175,155.0188,FALSE,NONE,BOOST,1,44.88,1,1300,READY
1020814,2025-09-16T14:17:02.427532,154.0584,FALSE,NONE,BOOST,1,44.88,1,1300,READY
1020914,2025-09-16T14:17:03.028380,154.0584,FALSE,NONE,BOOST,1,44.45,1,1300,READY
1021014,2025-09-16T14:17:03.628156,154.0242,FALSE,NONE,BOOST,1,53.66,1,1300,READY
1021114,2025-09-16T14:17:04.229627,154.0242,FALSE,NONE,BOOST,1,43.94,1,1300,READY
1021215,2025-09-16T14:17:04.830064,154.0242,FALSE,NONE,BOOST,1,44.21,1,1300,READY
1021314,2025-09-16T14:17:05.430240,156.0135,FALSE,NONE,BOOST,0.99,32.2,1,1300,READY
1021414,2025-09-16T14:17:06.030393,154.6758,FALSE,NONE,BOOST,1,44.96,1,1300,READY
1021514,2025-09-16T14:17:06.630993,154.7273,FALSE,NONE,BOOST,1,34.02,1,1300,READY
1021614,2025-09-16T14:17:07.231574,154.7273,FALSE,NONE,BOOST,1,45.74,1,1300,READY
1021714,2025-09-16T14:17:07.831865,154.7273,FALSE,NONE,BOOST,1,114.95,1,1300,READY
1021815,2025-09-16T14:17:08.432647,154.7273,FALSE,NONE,BOOST,1,43.23,1,1300,READY
1021914,2025-09-16T14:17:09.033022,155.3618,FALSE,NONE,BOOST,1,44.46,1,1300,READY
1022014,2025-09-16T14:17:09.634112,155.3618,FALSE,NONE,BOOST,1,44.39,1,1300,READY
1022115,2025-09-16T14:17:10.233272,155.3618,FALSE,NONE,BOOST,1,44.35,1,1300,READY
1022214,2025-09-16T14:17:10.833841,155.3618,FALSE,NONE,BOOST,1,44.44,1,1300,READY
1022314,2025-09-16T14:17:11.434426,154.3843,FALSE,NONE,BOOST,1,43.75,1,1300,READY
1022416,2025-09-16T14:17:12.035507,154.3843,FALSE,NONE,BOOST,1,33.77,1,1300,READY
1022515,2025-09-16T14:17:12.635892,154.3843,FALSE,NONE,BOOST,1,33.74,1,1300,READY
1022615,2025-09-16T14:17:13.236471,154.3843,FALSE,NONE,BOOST,1,43.78,1,1300,READY
1022715,2025-09-16T14:17:14.701648,154.3843,FALSE,NONE,BOOST,1,44.14,1,1400,READY
1022815,2025-09-16T14:17:14.758000,155.0531,FALSE,NONE,BOOST,1,33.45,1,1400,READY
1022915,2025-09-16T14:17:15.037485,154.4014,FALSE,NONE,BOOST,1,43.37,1,1400,READY
1023016,2025-09-16T14:17:15.637960,154.4014,FALSE,NONE,BOOST,1,44.06,1,1400,READY
1023115,2025-09-16T14:17:16.238693,154.4014,FALSE,NONE,BOOST,1,33.93,1,1400,READY
1023215,2025-09-16T14:17:16.839489,154.4014,FALSE,NONE,BOOST,1,44.35,1,1400,READY
1023315,2025-09-16T14:17:17.438853,154.4014,FALSE,NONE,BOOST,1,44.06,1,1400,READY
1023415,2025-09-16T14:17:18.045994,154.4014,FALSE,NONE,BOOST,1,44.49,1,1400,READY
1055317,2025-09-16T14:17:23.734758,146.4953,FALSE,NONE,BOOST,1,44.27,1,1400,READY
1055417,2025-09-16T14:17:23.790830,22.4322,FALSE,NONE,STRAIGHT,1,32.97,1,1400,READY
1055517,2025-09-16T14:17:23.836660,22.4322,FALSE,NONE,STRAIGHT,1,33.13,1,1400,READY
1055618,2025-09-16T14:17:23.882222,22.4322,FALSE,NONE,STRAIGHT,1,32.51,1,1400,READY
1055718,2025-09-16T14:17:24.643132,22.62085,FALSE,NONE,STRAIGHT,1,33.6,1,1400,READY
1055818,2025-09-16T14:17:25.545735,23.82135,FALSE,NONE,STRAIGHT,1,44.64,1,1400,READY
1055918,2025-09-16T14:17:26.446433,25.77645,FALSE,NONE,STRAIGHT,1,44.52,1,1400,READY
1056018,2025-09-16T14:17:27.366866,25.84505,FALSE,NONE,STRAIGHT,1,44.51,1,1400,READY
1056118,2025-09-16T14:17:28.267239,27.8859,FALSE,NONE,STRAIGHT,1,56.11,1,1400,READY
1056218,2025-09-16T14:17:29.187696,28.126,FALSE,NONE,STRAIGHT,1,44.4,1,1400,READY
1056318,2025-09-16T14:17:30.087996,30.30405,FALSE,NONE,STRAIGHT,1,44.22,1,1400,READY
1056418,2025-09-16T14:17:31.009481,30.30405,FALSE,NONE,STRAIGHT,1,33.02,1,1400,READY
1056519,2025-09-16T14:17:31.909932,30.30405,FALSE,NONE,STRAIGHT,1,43.55,1,1400,READY
1056618,2025-09-16T14:17:32.809944,31.7618,FALSE,NONE,STRAIGHT,1,44.83,1,1400,READY
1056718,2025-09-16T14:17:33.831031,19.8254,FALSE,NONE,STRAIGHT,1,43.85,1,1400,READY
1056818,2025-09-16T14:17:34.731508,17.5616,FALSE,NONE,STRAIGHT,1,44.59,1,1400,READY
1056918,2025-09-16T14:17:35.632056,17.5616,FALSE,NONE,STRAIGHT,1,55.47,1,1400,READY
1057019,2025-09-16T14:17:36.532094,7.1001,FALSE,NONE,STRAIGHT,1,43.9,1,1400,READY
1057119,2025-09-16T14:17:37.433334,6.8257,FALSE,NONE,STRAIGHT,0.991666667,43.56,1,1400,READY
1057239,2025-09-16T14:17:38.332980,6.8257,FALSE,NONE,STRAIGHT,1,58.12,1,1400,READY
1057339,2025-09-16T14:17:39.233853,7.1001,FALSE,NONE,STRAIGHT,1,45.14,1,1400,READY
1057439,2025-09-16T14:17:40.134125,146.7354,FALSE,NONE,BOOST,1,44.31,1,1400,READY
1057539,2025-09-16T14:17:41.034473,146.7354,FALSE,NONE,BOOST,1,33.2,1,1400,READY
1057639,2025-09-16T14:17:41.634743,147.4043,FALSE,NONE,BOOST,1,43.73,1,1400,READY
1057739,2025-09-16T14:17:42.234504,146.7354,FALSE,NONE,BOOST,1,33.69,1,1400,READY
1057840,2025-09-16T14:17:42.835379,146.7354,FALSE,NONE,BOOST,1,45.27,1,1400,READY
1057939,2025-09-16T14:17:43.435604,147.3356,FALSE,NONE,BOOST,1,44.1,1,1400,READY
1058039,2025-09-16T14:17:44.035978,147.3356,FALSE,NONE,BOOST,1,46.48,1,1400,READY
1058139,2025-09-16T14:17:44.636961,147.3356,FALSE,NONE,BOOST,1,44.65,1,1400,READY
1058239,2025-09-16T14:17:45.236863,147.4043,FALSE,NONE,BOOST,1,43.93,1,1400,READY
1058339,2025-09-16T14:17:45.836381,147.4043,FALSE,NONE,BOOST,1,44.76,1,1400,READY
1058439,2025-09-16T14:17:46.437395,147.6786,FALSE,NONE,BOOST,1,44.42,1,1400,READY
1058539,2025-09-16T14:17:47.037289,147.6786,FALSE,NONE,BOOST,1,43.33,1,1400,READY
1058639,2025-09-16T14:17:47.636798,147.6786,FALSE,NONE,BOOST,1,43.55,1,1400,READY
1058741,2025-09-16T14:17:48.244020,147.6786,FALSE,NONE,BOOST,1,43.58,1,1400,READY
1058840,2025-09-16T14:17:48.837087,147.6786,FALSE,NONE,BOOST,1,43.38,1,1400,READY
1058940,2025-09-16T14:17:49.437583,147.713,FALSE,NONE,BOOST,1,45.24,1,1400,READY
1059040,2025-09-16T14:17:50.038251,147.713,FALSE,NONE,BOOST,1,44.85,1,1400,READY
1059140,2025-09-16T14:17:50.638063,146.3581,FALSE,NONE,BOOST,1,44.39,1,1400,READY
1059240,2025-09-16T14:17:51.237908,133.0325,FALSE,NONE,BOOST,1,44.87,1,1400,READY
1059340,2025-09-16T14:17:51.838908,117.4604,FALSE,NONE,BOOST,1,54.7,1,1400,READY
1059440,2025-09-16T14:17:52.438470,116.7229,FALSE,NONE,BOOST,1,44.41,1,1400,READY
1059540,2025-09-16T14:17:53.829829,101.0306,FALSE,NONE,BOOST,0.98,33.3,1,1500,READY
1059641,2025-09-16T14:17:53.875066,86.65895,FALSE,NONE,STRAIGHT,1,33.52,1,1500,READY
1059740,2025-09-16T14:17:54.238540,69.6633,FALSE,NONE,STRAIGHT,1,44.45,1,1500,READY
1059840,2025-09-16T14:17:55.139411,54.58845,FALSE,NONE,STRAIGHT,1,45.02,1,1500,READY
1059941,2025-09-16T14:17:56.039082,38.1073,FALSE,NONE,STRAIGHT,0.99,44.4,1,1500,READY
1060061,2025-09-16T14:17:56.939033,38.1073,FALSE,NONE,STRAIGHT,1,44.16,1,1500,READY
1060161,2025-09-16T14:17:57.839951,38.1073,FALSE,NONE,STRAIGHT,1,44.7,1,1500,READY
1060261,2025-09-16T14:17:58.740043,147.3871,FALSE,NONE,BOOST,1,44.91,1,1500,READY
1060361,2025-09-16T14:17:59.640302,147.6786,FALSE,NONE,BOOST,1,44.48,1,1500,READY
1060461,2025-09-16T14:18:00.240507,147.6786,FALSE,NONE,BOOST,0.99,44.1,1,1500,READY
1060562,2025-09-16T14:18:00.841325,147.6786,FALSE,NONE,BOOST,0.99,43.92,1,1500,READY
1060661,2025-09-16T14:18:01.440882,147.6786,FALSE,NONE,BOOST,1,43.97,1,1500,READY
1060761,2025-09-16T14:18:02.041671,147.6786,FALSE,NONE,BOOST,1,44.08,1,1500,READY
1060861,2025-09-16T14:18:02.641258,147.6958,FALSE,NONE,BOOST,1,45.19,1,1500,READY
1060961,2025-09-16T14:18:03.241853,147.3356,FALSE,NONE,BOOST,1,34.45,1,1500,READY
1061061,2025-09-16T14:18:03.841288,147.6958,FALSE,NONE,BOOST,1,45.21,1,1500,READY
1061161,2025-09-16T14:18:04.441584,147.6958,FALSE,NONE,BOOST,1,44.93,1,1500,READY
1061261,2025-09-16T14:18:05.042550,147.6958,FALSE,NONE,BOOST,1,32.86,1,1500,READY
1061361,2025-09-16T14:18:05.642602,147.3356,FALSE,NONE,BOOST,1,43.88,1,1500,READY
1061463,2025-09-16T14:18:06.242429,142.4479,FALSE,NONE,BOOST,1,43.72,1,1500,READY
1061562,2025-09-16T14:18:06.843454,125.7781,FALSE,NONE,BOOST,0.99,44.26,1,1500,READY
1061662,2025-09-16T14:18:07.443040,110.103,FALSE,NONE,BOOST,0.99,44.67,1,1500,READY
1061762,2025-09-16T14:18:08.043170,94.65085,FALSE,NONE,STRAIGHT,1,43.94,1,1500,READY
1061862,2025-09-16T14:18:08.643524,77.0721,FALSE,NONE,STRAIGHT,1,34.59,1,1500,READY
1061962,2025-09-16T14:18:09.544268,63.02625,FALSE,NONE,STRAIGHT,1,44.33,1,1500,READY
1062062,2025-09-16T14:18:10.444188,46.21925,FALSE,NONE,STRAIGHT,0.99,43.89,1,1500,READY
1062182,2025-09-16T14:18:11.344435,46.21925,FALSE,NONE,STRAIGHT,1,43.8,1,1500,READY
1062282,2025-09-16T14:18:12.244673,46.21925,FALSE,NONE,STRAIGHT,1,44.56,1,1500,READY
1062383,2025-09-16T14:18:13.143919,146.3409,FALSE,NONE,BOOST,1,44.04,1,1500,READY
1062482,2025-09-16T14:18:14.045046,146.7182,FALSE,NONE,BOOST,1,56.37,1,1500,READY
1062582,2025-09-16T14:18:14.645054,147.6958,FALSE,NONE,BOOST,1,33.33,1,1500,READY
1062683,2025-09-16T14:18:15.245851,147.6958,FALSE,NONE,BOOST,1,44.36,1,1500,READY
1062782,2025-09-16T14:18:15.845049,147.6958,FALSE,NONE,BOOST,1,34.34,1,1500,READY
1062882,2025-09-16T14:18:16.445845,147.6958,FALSE,NONE,BOOST,1,55.12,1,1500,READY
1062983,2025-09-16T14:18:17.046185,147.3528,FALSE,NONE,BOOST,1,54.97,1,1500,READY
1063083,2025-09-16T14:18:17.646216,147.3528,FALSE,NONE,BOOST,1,43.06,1,1500,READY
1063183,2025-09-16T14:18:18.253785,147.3699,FALSE,NONE,BOOST,1,44.28,1,1500,READY
1063284,2025-09-16T14:18:18.845849,147.3699,FALSE,NONE,BOOST,1,45.03,1,1500,READY
1116061,2025-09-16T14:18:24.531705,161.0213,FALSE,NONE,BOOST,1,45.39,1,1500,READY
1116161,2025-09-16T14:18:24.589133,161.0728,FALSE,NONE,BOOST,1,32.58,1,1500,READY
1116261,2025-09-16T14:18:24.633709,161.0728,FALSE,NONE,BOOST,1,33.02,1,1500,READY
1116361,2025-09-16T14:18:24.679388,161.0728,FALSE,NONE,BOOST,1,33.64,1,1500,READY
1116462,2025-09-16T14:18:24.725366,161.0728,FALSE,NONE,BOOST,1,32.57,1,1500,READY
1116561,2025-09-16T14:18:24.770306,161.0728,FALSE,NONE,BOOST,1,32.91,1,1500,READY
1116661,2025-09-16T14:18:24.815290,161.09,FALSE,NONE,BOOST,1,32.04,1,1500,READY
1116761,2025-09-16T14:18:25.368839,161.09,FALSE,NONE,BOOST,1,43.16,1,1500,READY
1116861,2025-09-16T14:18:25.969224,161.09,FALSE,NONE,BOOST,1,44.75,1,1500,READY
1116961,2025-09-16T14:18:26.568980,161.09,FALSE,NONE,BOOST,0.99,44.42,1,1500,READY
1117062,2025-09-16T14:18:27.169649,161.09,FALSE,NONE,BOOST,1,43.46,1,1500,READY
1117161,2025-09-16T14:18:27.770073,161.09,FALSE,NONE,BOOST,1,43.07,1,1500,READY
1117261,2025-09-16T14:18:29.348819,160.6955,FALSE,NONE,BOOST,1,42.65,1,1600,READY
1117362,2025-09-16T14:18:29.404102,161.09,FALSE,NONE,BOOST,1,43.8,1,1600,READY
